"round","c_index_downsampled"
"C_CHARLS_CLHLS_KLoSA",0.800243559123105
"C_CHARLS_CLHLS_KLoSA",0.800938738827469
"C_CHARLS_CLHLS_KLoSA",0.800718981606875
"C_CHARLS_CLHLS_KLoSA",0.799869294725006
"C_CHARLS_CLHLS_KLoSA",0.801261295644252
"C_CHARLS_CLHLS_KLoSA",0.800560370653075
"C_CHARLS_CLHLS_KLoSA",0.800521795155902
"C_CHARLS_CLHLS_KLoSA",0.801443913689377
"C_CHARLS_CLHLS_KLoSA",0.801642126084423
"C_CHARLS_CLHLS_KLoSA",0.801237904119371
"C_CHARLS_CLHLS_KLoSA",0.800931967596582
"C_CHARLS_CLHLS_KLoSA",0.801240366385148
"C_CHARLS_CLHLS_KLoSA",0.799927978726024
"C_CHARLS_CLHLS_KLoSA",0.80132777682023
"C_CHARLS_CLHLS_KLoSA",0.801823923374289
"C_CHARLS_CLHLS_KLoSA",0.801353220233259
"C_CHARLS_CLHLS_KLoSA",0.801227439489819
"C_CHARLS_CLHLS_KLoSA",0.801832541304508
"C_CHARLS_CLHLS_KLoSA",0.800933814295915
"C_CHARLS_CLHLS_KLoSA",0.801569078866373
"C_CHARLS_CLHLS_KLoSA",0.800752427383678
"C_CHARLS_CLHLS_KLoSA",0.800817677426768
"C_CHARLS_CLHLS_KLoSA",0.800649012221046
"C_CHARLS_CLHLS_KLoSA",0.800210318535116
"C_CHARLS_CLHLS_KLoSA",0.800495941365244
"C_CHARLS_CLHLS_KLoSA",0.800672403745927
"C_CHARLS_CLHLS_KLoSA",0.800623979185647
"C_CHARLS_CLHLS_KLoSA",0.801412314611906
"C_CHARLS_CLHLS_KLoSA",0.800701130179992
"C_CHARLS_CLHLS_KLoSA",0.801509163732467
"C_CHARLS_CLHLS_KLoSA",0.800461059266737
"C_CHARLS_CLHLS_KLoSA",0.801573182642668
"C_CHARLS_CLHLS_KLoSA",0.801520654306092
"C_CHARLS_CLHLS_KLoSA",0.80161565672732
"C_CHARLS_CLHLS_KLoSA",0.800891545400077
"C_CHARLS_CLHLS_KLoSA",0.801354656554962
"C_CHARLS_CLHLS_KLoSA",0.800678969787999
"C_CHARLS_CLHLS_KLoSA",0.801743694547723
"C_CHARLS_CLHLS_KLoSA",0.80148166843129
"C_CHARLS_CLHLS_KLoSA",0.800862613777198
"C_CHARLS_CLHLS_KLoSA",0.800740526432423
"C_CHARLS_CLHLS_KLoSA",0.800767816544784
"C_CHARLS_CLHLS_KLoSA",0.801192762580126
"C_CHARLS_CLHLS_KLoSA",0.800719597173319
"C_CHARLS_CLHLS_KLoSA",0.801238314497
"C_CHARLS_CLHLS_KLoSA",0.800317837474044
"C_CHARLS_CLHLS_KLoSA",0.801218616370784
"C_CHARLS_CLHLS_KLoSA",0.800794285901887
